section_id;rik_code;rik_name;municipality_code;municipality;ekatte;postal_code;city;address;is_mobile;is_on_ship;machines_count;failed_machines_count;longitude;latitude
010300071;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІХ-ТО ОСН. У-ЩЕ ПЕЙО ЯВОРОВ, ЖК АЛЕН МАК;0;0;1;0;23.1002292;42.0003859
010300072;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІХ-ТО ОСН. У-ЩЕ ПЕЙО ЯВОРОВ, ЖК АЛЕН МАК;0;0;1;0;23.1002292;42.0003859
010300073;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІХ-ТО ОСН. У-ЩЕ ПЕЙО ЯВОРОВ, ЖК АЛЕН МАК;0;0;1;0;23.1002292;42.0003859
010300074;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІХ-ТО ОСН. У-ЩЕ ПЕЙО ЯВОРОВ, ЖК АЛЕН МАК;0;0;1;0;23.1002292;42.0003859
010300075;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІХ-ТО ОСН. У-ЩЕ ПЕЙО ЯВОРОВ, ЖК АЛЕН МАК;0;0;1;0;23.1002292;42.0003859
010300076;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ХІ-ТО ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300077;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ХІ-ТО ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300078;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ХІ-ТО ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300079;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ХІ-ТО ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300080;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ХІ-ТО ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300081;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ХІ-ТО ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300082;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ХІ-ТО ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300083;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ХІ-ТО ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300084;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІІ-МО СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300085;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІІ-МО СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300086;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІІ-МО СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300087;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІІ-МО СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300088;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІІ-МО СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300089;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІІ-МО СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300090;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІІ-МО СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300091;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІІ-МО СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300092;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІІ-МО СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300093;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІІ-МО СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300094;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІІ-МО СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300095;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ. ИВАН МИХАЙЛОВ №62;0;0;1;0;23.0808494;42.01892549999999
010300096;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ. ИВАН МИХАЙЛОВ №62;0;0;2;0;23.0808494;42.01892549999999
010300097;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ЦЕНТЪР ЗА ЛИЧНОСТНО И ТВОРЧЕСКО РАЗВИТИЕ НА ДЕЦАТА, УЛ. БИСТРИЦА №1;0;0;1;0;23.1034689;42.0210956
010300098;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, СУИЧЕ СВ. КЛИМЕНТ ОХРИДСКИ, УЛ. БРЕГАЛНИЦА №2;0;0;1;0;23.10069;42.01758
010300099;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №11 ЗДРАВЕЦ, УЛ. ЛАЛЕ №11;0;0;1;0;23.1018883;42.012072
010300100;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ПОМОЩНО У-ЩЕ СВ. ПАИСИЙ ХИЛЕНДАРСКИ, УЛ. СВОБОДА №3;0;0;1;0;23.1027003;42.0074659
010300101;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, V-ТО СУ ГЕОРГИ ИЗМИРЛИЕВ, УЛ. ХРИСТО ЧЕРНОПЕЕВ №16;0;0;1;0;23.1039812;42.0249235
010300102;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІІ-РО ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.1039812;42.0249235
010300103;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №8 ВЕЧЕРНИЦА, УЛ. ГРИГОР ПЪРЛИЧЕВ №15;0;0;1;0;23.1039812;42.0249235
010300104;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІ-МО СУ КУЗМАН ШАПКАРЕВ, УЛ. ИЛИНДЕН №13;0;0;2;0;23.0905368;42.0147905
010300105;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ЕЗИКОВА ГИМНАЗИЯ АКАД. Л. СТОЯНОВ, УЛ. МАРИЦА №4;0;0;1;0;23.0855438;42.0184495
010300106;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №10 МАК, УЛ. СТОИМЕН КАЛЕНДЕРСКИ №15;0;0;1;0;23.0855438;42.0184495
010300107;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №4 РОСА, УЛ. МЕНЧА КЪРНИЧЕВА №39;0;0;1;0;23.0905368;42.0147905
010300108;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА УСМИВКА, УЛ. ОСВОБОЖДЕНИЕ №9;0;0;1;0;23.0833559;41.989823
010300109;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №4 ПЪРВИ ЮНИ, УЛ. ЯНЕ САНДАНСКИ №5;0;0;1;0;23.0881141;41.9921257
010300110;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VI-ТО СУ ИВАН ВАЗОВ, УЛ. ЯНЕ САНДАНСКИ №1;0;0;1;0;23.0881141;41.9921257
010300111;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ІХ-ТО ОСН. У-ЩЕ ПЕЙО ЯВОРОВ, ЖК АЛЕН МАК;0;0;1;0;23.1002292;42.0003859
010300112;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ХІ-ТО ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300113;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ХІ-ТО ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300114;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІІ-МО СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300115;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, VІІІ-МО СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300116;01;Благоевград;0103;Благоевград;4217;2724;с.Бистрица;С. БИСТРИЦА, КМЕТСТВО;0;0;1;0;23.1801343;42.0547723
010300117;01;Благоевград;0103;Благоевград;17004;2727;с.Горно Хърсово;С. ГОРНО ХЪРСОВО, КМЕТСТВО;0;0;1;0;23.178812;42.017902
010300118;01;Благоевград;0103;Благоевград;47370;2725;с.Марулево;С. МАРУЛЕВО, КМЕТСТВО;0;0;0;0;23.1512484;41.995027
010300119;01;Благоевград;0103;Благоевград;134;2711;с.Изгрев;С. ИЗГРЕВ, КМЕТСТВО;0;0;1;0;23.111106;41.9902352
010300120;01;Благоевград;0103;Благоевград;78464;2722;с.Церово;С. ЦЕРОВО, КМЕТСТВО;0;0;1;0;23.1278939;41.9588386
010300121;01;Благоевград;0103;Благоевград;57159;2708;с.Покровник;С. ПОКРОВНИК, КМЕТСТВО;0;0;1;0;23.0529178;41.9759216
010300122;01;Благоевград;0103;Благоевград;49179;2729;с.Мощанец;С. МОЩАНЕЦ, КМЕТСТВО;0;0;0;0;23.0726522;41.9667619
010300123;01;Благоевград;0103;Благоевград;55107;2747;с.Падеш;С. ПАДЕШ, КМЕТСТВО;0;0;1;0;23.0021664;41.9317464
010300124;01;Благоевград;0103;Благоевград;20540;2728;с.Делвино;С. ДЕЛВИНО, КМЕТСТВО;0;0;1;0;23.1331761;42.0212168
010300125;01;Благоевград;0103;Благоевград;14204;2747;с.Габрово;С. ГАБРОВО, КМЕТСТВО;0;0;1;0;22.9434503;41.8978889
010300126;01;Благоевград;0103;Благоевград;20328;2748;с.Дебочица;С. ДЕБОЧИЦА, КМЕТСТВО;0;0;0;0;22.9537224;41.8682782
010300127;01;Благоевград;0103;Благоевград;43520;2749;с.Лешко;С. ЛЕШКО, КМЕТСТВО;0;0;1;0;22.9751874;41.9324771
010300128;01;Благоевград;0103;Благоевград;43520;2749;с.Лешко;С. ЛЕШКО, СТАРОТО КМЕТСТВО (ГОРНО ЛЕШКО);0;0;1;0;22.9751874;41.9324771
010300129;01;Благоевград;0103;Благоевград;3664;2709;с.Бело поле;С. БЕЛО ПОЛЕ, КМЕТСТВО;0;0;1;0;23.0473117;42.0319115
010300130;01;Благоевград;0103;Благоевград;62699;2710;с.Рилци;С. РИЛЦИ, КМЕТСТВО;0;0;1;0;23.0656611;42.0403883
010300131;01;Благоевград;0103;Благоевград;24367;2723;с.Дъбрава;С. ДЪБРАВА, КМЕТСТВО;0;0;1;0;23.1318041;42.0483882
010300132;01;Благоевград;0103;Благоевград;30702;2745;с.Зелендол;С. ЗЕЛЕНДОЛ, КМЕТСТВО;0;0;0;0;23.0318703;42.0093001
010300133;01;Благоевград;0103;Благоевград;7377;2746;с.Българчево;С. БЪЛГАРЧЕВО, КМЕТСТВО;0;0;1;0;23.0325296;42.0241451
010300134;01;Благоевград;0103;Благоевград;7168;2742;с.Бучино;С. БУЧИНО, КМЕТСТВО С. БУЧИНО;0;0;0;0;23.0228653;42.0461877
010300135;01;Благоевград;0103;Благоевград;66055;2744;с.Селище;С. СЕЛИЩЕ, КМЕТСТВО;0;0;0;0;22.9988318;41.9963955
010300136;01;Благоевград;0103;Благоевград;23652;2739;с.Дренково;С. ДРЕНКОВО, КМЕТСТВО;0;0;0;0;22.931478;42.0253159
010300137;01;Благоевград;0103;Благоевград;68792;2737;с.Логодаж;С. ЛОГОДАЖ, ДЕТСКАТА ГРАДИНА /УЧИЛИЩЕТО/;0;0;1;0;22.9339919;41.9926871
010300138;01;Благоевград;0103;Благоевград;37263;2738;с.Клисура;С. КЛИСУРА, КМЕТСТВО С. КЛИСУРА;0;0;0;0;22.9160805;42.0095505
010300139;01;Благоевград;0103;Благоевград;27231;2726;с.Еленово;С. ЕЛЕНОВО, КМЕТСТВО;0;0;1;0;23.127403;42.0009898
010300140;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, СЛЕДСТВЕНИ АРЕСТИ, УЛ. ВЛАДО ЧЕРНОЗЕМСКИ №4;0;0;0;0;23.1029111;42.0078539
010300146;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ПОДВИЖНА ИЗБИРАТЕЛНА КУТИЯ;1;0;0;0;23.0905501;42.01712250000001
010300147;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ГР. БЛАГОЕВГРАД, ДОМ ЗА СТАРИ ХОРА СВЕТА ПЕТКА, УЛ. ОСВОБОЖДЕНИЕ №23;0;0;0;0;23.0818682;41.9883569
011100001;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, ДГ РАДОСТ №4, УЛ. ЗАВОЙ НА ЧЕРНА №13;0;0;2;0;23.7282719;41.5728211
011100002;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, ДГ РАДОСТ №4, УЛ. ЗАВОЙ НА ЧЕРНА №13;0;0;1;0;23.7282719;41.5728211
011100003;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, ІІІ-ТО ОСН. УЧИЛИЩЕ БРАТЯ МИЛАДИНОВИ, УЛ. ПОЛК. ДРАНГОВ №17;0;0;2;0;23.7379861;41.5923804
011100004;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, І-ТО ОСН. УЧИЛИЩЕ СВ. СВ. КИРИЛ И МЕТОДИЙ, УЛ. ОТЕЦ ПАИСИЙ №4;0;0;1;0;23.7282719;41.5728211
011100005;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, І-ТО ОСН. УЧИЛИЩЕ СВ. СВ. КИРИЛ И МЕТОДИЙ, УЛ. ОТЕЦ ПАИСИЙ №4;0;0;1;0;23.7282719;41.5728211
011100006;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, ПРИРОДО-МАТЕМАТИЧЕСКА ГИМНАЗИЯ ЯНЕ САНДАНСКИ, УЛ. СКОПИЕ №4;0;0;1;0;23.729216;41.5749079
011100007;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, І-ТО ОСН. УЧИЛИЩЕ СВ. СВ. КИРИЛ И МЕТОДИЙ, УЛ. ОТЕЦ ПАИСИЙ №4;0;0;1;0;23.7282719;41.5728211
011100008;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, КЛУБ НА ПЕНСИОНЕРА, УЛ. ИЛИЯ БАТАКЛИЕВ №2;0;0;2;0;23.7278134;41.5718928
011100009;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, МЛАДЕЖКИ ДОМ, УЛ. ПЕЙО ЯВОРОВ №1;0;0;1;0;23.7345118;41.5925957
011100010;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, ІІ-ТО ОСН. УЧИЛИЩЕ ГОЦЕ ДЕЛЧЕВ, УЛ. ГОЦЕ ДЕЛЧЕВ №13;0;0;1;0;23.7282719;41.5728211
011100011;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, ІІ-ТО ОСН. УЧИЛИЩЕ ГОЦЕ ДЕЛЧЕВ, УЛ. ГОЦЕ ДЕЛЧЕВ №13;0;0;1;0;23.7282719;41.5728211
011100012;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, НПГ ДИМИТЪР ТАЛЕВ, УЛ. ГОЦЕ ДЕЛЧЕВ №36;0;0;2;0;23.738909;41.57414259999999
011100013;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, НПГ ДИМИТЪР ТАЛЕВ, УЛ. ГОЦЕ ДЕЛЧЕВ №36;0;0;1;0;23.738909;41.57414259999999
011100014;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, ДГ ДЖАНИ РОДАРИ, УЛ. МИХАИЛ ДАЕВ №1;0;0;1;0;23.7395691;41.5725933
011100015;01;Благоевград;0111;Гоце Делчев;17395;2900;гр.Гоце Делчев;ГР. ГОЦЕ ДЕЛЧЕВ, ДГ ДЖАНИ РОДАРИ, УЛ. МИХАИЛ ДАЕВ №1;0;0;1;0;23.7395691;41.5725933
